timestamp,Open,High,Low,Close,Volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,RSI,Stoch_RSI,BB_Middle,BB_Upper,BB_Lower,ATR,OBV,ADI,Fear_Greed_Index
2024-01-22,0.5464,0.5497,0.5169,0.5275,340622198.0,,,,0.5275,0.5275,0.0,0.0,,,,,,,0.0,-120463948.07317153,33
2024-01-23,0.5275,0.5318,0.4962,0.5183,468522571.0,,,,0.5225166666666666,0.5227230769230768,-0.0002064102564102166,-0.00011467236467234255,,,,,,,-468522571.0,-7281529.236093894,33
2024-01-24,0.5183,0.5194,0.511,0.5181,256315507.0,,,,0.5207928406466513,0.5210620502710694,-0.0002692096244181208,-0.00017800730719110412,,,,,,,-724838078.0,169698225.59724104,33
2024-01-25,0.5182,0.5182,0.5037,0.5138,251423038.0,,,,0.5185854741379311,0.5190318983638222,-0.00044642422589113995,-0.00026893444767214607,,,,,,,-976261116.0,268533488.8110351,33
2024-01-26,0.5139,0.5368,0.5084,0.5323,345499020.0,,,,0.5223116617992599,0.5221088258588497,0.00020283594041026198,-0.00012859342313549448,,,,,,,-630762096.0,504543382.754696,33
2024-01-27,0.5322,0.5349,0.5262,0.5303,109437595.0,,,,0.5242532482469509,0.5237494527088608,0.0005037955380901016,4.2819145502721096e-05,,,,,,,-740199691.0,498253865.80067235,33
2024-01-28,0.5304,0.5355,0.5211,0.5241,133344725.0,,,,0.5242190514368185,0.5238117957274009,0.0004072557094175755,0.00013504831754673722,,,,,,,-873544416.0,420469442.88400584,33
2024-01-29,0.5242,0.54,0.5193,0.5352,315810144.0,,,,0.5265106061514286,0.525646717616352,0.0008638885350766845,0.00031020232766251207,,,,,,,-557734272.0,589816911.4057446,33
2024-01-30,0.5351,0.5393,0.5071,0.5107,551143127.0,,,,0.5233827055081809,0.5234312859412579,-4.8580433076983454e-05,0.00022732173000123413,,,,,,,-1108877399.0,161910756.90264052,33
2024-01-31,0.5106,0.5144,0.4853,0.5033,485421774.0,,,,0.5195770406194116,0.5206533644128872,-0.0010763237934756642,-6.477054377637302e-05,,,,,,,-1594299173.0,277010765.1706813,33
2024-02-01,0.5033,0.5107,0.49,0.5058,339711167.0,,,,0.5170561743739716,0.5187268783429831,-0.0016707039690115888,-0.00041613960101690486,,,,,,,-1254588006.0,455892490.78903866,33
2024-02-02,0.5057,0.5142,0.4987,0.5105,362229325.0,,,,0.5158905080932792,0.5177160767124668,-0.0018255686191875897,-0.0007188258449492583,,,,,,,-892358681.0,645186525.1438758,33
2024-02-03,0.5106,0.527,0.506,0.5186,268503943.0,,,,0.5163609788204827,0.5178196281661649,-0.0014586493456821836,-0.000875398201422367,,,,,,,-623854738.0,698887313.7438741,33
2024-02-04,0.5187,0.5192,0.5003,0.5032,156461025.0,,,,0.514120084333825,0.5161776699383231,-0.002057585604498202,-0.0011227126881944692,39.35144609991235,,,,,0.021492857142857154,-780315763.0,590440783.1883187,33
2024-02-05,0.5031,0.5143,0.4969,0.5069,316744221.0,,,,0.5129105966043789,0.5151740533115075,-0.002263456707128575,-0.0013591814985937831,41.256366723259774,,,,,0.020392857142857157,-463571542.0,637770379.429699,33
2024-02-06,0.5069,0.5112,0.4981,0.505,296361361.0,,,,0.5116033081439721,0.5141097637572708,-0.0025064556132986526,-0.001595281958685321,43.981900452488695,,,,,0.018785714285714294,-759932903.0,653606482.6892416,33
2024-02-07,0.505,0.5155,0.4993,0.5138,337065844.0,,,,0.5119622328411296,0.5140783200307815,-0.0021160871896518385,-0.001701842535754531,48.19479429051219,,,,,0.01934285714285715,-422867059.0,919930112.5164051,33
2024-02-08,0.5138,0.52,0.5101,0.5147,319558939.0,,,,0.512405335252555,0.5141397409156867,-0.0017344056631316551,-0.0017084746344997058,50.38893690579084,,,,,0.019014285714285727,-103308120.0,897335036.0214581,33
2024-02-09,0.5146,0.5282,0.514,0.5262,381663993.0,,,,0.5146202518821998,0.5153025244020588,-0.000682272519858973,-0.0015002331352891667,47.19411223551058,,,,,0.018000000000000006,278355873.0,1171488045.077796,33
2024-02-10,0.5262,0.5282,0.5186,0.5239,136051851.0,0.51711,,,0.5161002970339561,0.516113331698312,-1.3034664355870973e-05,-0.0011993241972465297,47.06422018348625,,0.51711,0.5370975645550452,0.49712243544495466,0.01806428571428572,142304022.0,1185660112.8902974,33
2024-02-11,0.5239,0.536,0.5216,0.5261,218992618.0,0.5170399999999999,,,0.5176862154137809,0.5170364720406972,0.0006497433730836555,-0.0008260680024306451,50.95238095238095,,0.5170399999999999,0.5368836414315304,0.4971963585684694,0.018064285714285727,361296640.0,1103537881.1402984,33
2024-02-12,0.5262,0.538,0.5143,0.5315,383946428.0,0.5177,,,0.5198666759268517,0.5183493327459081,0.0015173431809435423,-0.00035390179407348036,48.13695871097682,,0.5177,0.5385715369015216,0.49682846309847845,0.018278571428571443,745243068.0,1276880783.2331238,33
2024-02-13,0.5315,0.5338,0.514,0.5247,398803382.0,0.51803,,,0.5206265602888227,0.5189163189609032,0.001710241327919526,6.137821079511763e-05,58.57843137254903,,0.51803,0.5391355592576682,0.4969244407423317,0.017392857142857158,346439686.0,1309107319.1523166,33
2024-02-14,0.5246,0.5418,0.5203,0.5378,402071120.0,0.5192300000000001,,,0.5233174573003753,0.5205769981578152,0.0027404591425600477,0.0005997367233435297,69.75945017182136,,0.5192300000000001,0.5419874024972328,0.49647259750276745,0.016850000000000014,748510806.0,1561570580.547665,33
2024-02-15,0.5378,0.5769,0.537,0.5622,640584098.0,0.520725,,,0.5293926682668987,0.5241873611143464,0.0052053071525522965,0.001524343876248242,75.82417582417588,,0.520725,0.5500719894448082,0.49137801055519187,0.01822142857142858,1389094904.0,1730145343.1792455,33
