timestamp,Open,High,Low,Close,Volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,RSI,Stoch_RSI,BB_Upper,BB_Lower,ATR,OBV,ADI,Fear_Greed_Index
2024-03-24,3329.53,3471.22,3298.76,3454.98,260824.1408,3677.9309999999996,,,3512.454855538139,,,,45.59810089248249,,4181.261702417406,3174.600297582593,263.79969165239123,-973926.8507000005,2249600.193058544,33
2024-03-25,3454.99,3666.0,3420.12,3590.42,548577.6942,3679.7695,,,3524.4494931476556,,,,50.48761680322481,,4181.537132773378,3178.0018672266215,262.51971367722047,-425349.1565000005,2460927.9919629856,33
2024-03-26,3590.43,3678.86,3542.62,3587.33,499013.8384,3668.2065000000002,,,3534.1234172787854,,,,50.37637323297877,,4167.2964031346955,3169.1165968653045,253.4997341288476,-924362.9949000005,2289437.7694594036,33
2024-03-27,3587.32,3665.84,3460.02,3501.19,443195.3297,3649.828,,,3529.0567376974336,,,,47.25079590911031,,4145.0796686938065,3154.5763313061934,250.09403883392991,-1367558.3246000004,2023546.411421526,33
2024-03-28,3501.2,3611.78,3465.0,3560.49,404654.0311,3633.6844999999994,,,3533.892624205521,3570.3374570830497,,,49.5704485921778,,4118.370565014252,3148.9984349857473,242.71446463150636,-962904.2935000004,2145400.2619094653,33
2024-03-29,3560.49,3584.37,3445.91,3509.74,323086.179,3613.911,,,3530.17683586621,3565.848756558379,,,47.639630013163924,0.8576994056746011,4084.7441390163613,3143.077860983639,235.26771715782732,-1285990.4725000004,2120199.259936332,33
2024-03-30,3509.74,3565.81,3485.0,3505.64,216025.2634,3595.2695,,,3526.401938040639,3561.388848665166,,,47.47873216833839,0.849660092070952,4052.0408341476236,3138.498165852376,224.23502307512535,-1502015.7359000004,2014525.7212381256,33
2024-03-31,3505.65,3655.32,3505.09,3645.29,243464.9877,3574.2939999999994,,,3544.6924091113096,3567.6037487640424,,,53.26817008398856,1.0,3978.3840856195307,3170.203914380468,218.94894999833068,-1258550.7482000005,2225481.172538857,33
2024-04-01,3645.29,3645.95,3413.71,3503.8,408854.1225,3550.486,,,3538.401269248031,3562.877545151891,,,47.54924608357557,0.7491087261004443,3909.7942436237727,3191.177756376227,219.8983107127356,-1667404.8707000006,2133830.528302938,33
2024-04-02,3503.8,3505.6,3212.0,3278.96,623264.6476,3514.1945,,,3498.487227825257,3541.846615881381,,,40.16901093892543,0.0,3826.125535485411,3202.263464514589,225.16271709039734,-2290669.5183000006,1794856.076910677,33
2024-04-03,3278.96,3367.4,3202.79,3310.83,410484.1933,3485.6510000000003,,,3469.61688508291,3524.7342739642413,,,41.55377629582773,0.10571406466377627,3760.062025281422,3211.2399747185787,220.83752301251184,-1880185.3250000007,1923205.6390827862,33
2024-04-04,3310.83,3443.93,3250.92,3327.4,356338.5716,3464.9114999999997,,,3447.7373643009237,3510.1169203372606,,,42.301497468072604,0.1627956806640428,3720.6987699158444,3209.124230084155,218.84984279733243,-1523846.7534000007,1849264.6008330586,33
2024-04-05,3327.39,3350.0,3210.0,3317.85,344556.7983,3454.6495000000004,,,3427.754692870012,3495.8749262382044,-20.068877668534938,-48.051355699657265,41.96824789080829,0.1373551486746358,3716.6692745571913,3192.6297254428096,213.21771116895155,-1868403.5517000007,2035571.383913844,33
2024-04-06,3317.85,3398.42,3306.68,3351.59,183312.2125,3439.9934999999996,,,3416.037047813087,3485.1871539242634,-16.879000329215167,-52.27110578196106,43.6570540582065,0.2662799253489226,3690.3828414085374,3189.604158591462,204.54073179974074,-1685091.3392000007,2031734.8954900382,33
2024-04-07,3351.59,3459.94,3344.08,3454.2,210459.0752,3436.6805,,,3421.908271226458,3482.891809189133,-6.969945744570943,-54.0135922181038,48.559868802984305,0.6405646172503568,3684.4632916119303,3188.8977083880695,198.206393814045,-1474632.2640000007,2221340.6116075586,33
2024-04-08,3454.2,3730.71,3406.36,3694.61,496841.3532,3463.4790000000003,,,3463.8623833454644,3498.574638138086,15.441069940385866,-50.153324733007345,57.820749952569685,1.0,3700.898238639166,3226.0597613608347,207.21665139875606,-977790.9108000007,2607585.5544451727,33
2024-04-09,3694.61,3727.34,3450.46,3506.39,457592.252,3462.972,,,3470.4050936000085,3499.153553831561,17.1238916011638,-45.8723518327164,50.200698144902425,0.5683115526590784,3699.9788685587005,3225.9651314413,212.1926048702735,-1435383.1628000005,2334861.365536475,33
2024-04-10,3506.4,3562.95,3411.82,3545.64,389404.9055,3465.6115,,,3481.979694584623,3502.5969942884826,20.204041703085302,-40.82134140694507,51.632191029688094,0.6494079751520219,3705.053870041313,3226.169129958687,207.8309902366825,-1045978.2573000005,2635063.6122102328,33
2024-04-11,3545.64,3618.3,3474.52,3502.52,338139.5534,3473.9199999999996,,,3485.139741571604,3502.5912910078546,18.69583357655575,-36.14738301280614,49.93400178392335,0.5532027658832867,3706.2715962501675,3241.5684037498318,203.25591950549094,-1384117.8107000005,2428623.982237691,33
2024-04-12,3502.52,3552.4,3100.0,3237.43,697327.1174,3469.3149999999996,,,3447.0305505605884,3482.9497138961615,0.18257574178642955,-36.10173907735953,41.00502170822699,0.04736138284479215,3716.1312267356034,3222.498773264396,221.05192525509872,-2081444.9281000006,2154964.706324348,33
2024-04-13,3237.42,3301.9,2852.0,3007.01,994971.2354,3446.9165000000003,,,3379.335081243575,3447.6949202742235,-25.806479962631045,-42.5533590680173,35.12552889077416,0.0,3765.688460390185,3128.1445396098156,237.39821630830596,-3076416.1635000007,1845614.6809681542,33
2024-04-14,3007.01,3174.23,2906.73,3155.11,737580.4666,3425.1510000000003,,,3344.8389148984097,3426.0219632168737,-30.90375140035735,-50.27929691810664,40.98286947426816,0.2580869588159279,3760.7581670212094,3089.543832978791,239.54834371485552,-2338835.696900001,2477755.607221299,33
2024-04-15,3155.11,3277.85,3023.19,3101.99,605430.8863,3400.8839999999996,,,3307.4775433755776,3402.0195955711797,-35.41020422199635,-59.13184797360573,39.60175778330144,0.1972322226048914,3755.7118768304454,3046.0561231695538,240.62774773522298,-2944266.5832000007,2247004.323846296,33
2024-04-16,3102.0,3128.01,2986.0,3084.22,526113.855,3380.0354999999995,,,3273.130229010104,3378.478884788129,-36.97344624353558,-68.37520953448963,39.12673537561471,0.17630171893659408,3757.1391215935905,3002.9318784064085,233.5836228969928,-3470380.4382000007,2448654.75077151,33
2024-04-17,3084.21,3123.75,2914.47,2985.41,491897.5661,3351.2815,,,3228.865578393165,3349.3626711001198,-41.697506537972174,-78.79958616898267,36.50465479454243,0.0607672381781665,3755.673714429263,2946.8892855707372,231.84764983292192,-3962278.0043000006,2290235.9054201148,33
2024-04-18,2985.41,3094.4,2950.98,3064.4,389060.7133,3329.0144999999998,,,3203.5631817172934,3328.2543250927038,-36.71324576514212,-87.9778976102682,39.96811573400331,0.2133747377936327,3744.9329603969904,2913.096039603009,225.53138913057037,-3573217.2910000007,2516532.410116015,33
2024-04-19,3064.4,3128.89,2865.18,3056.46,607850.4019,3306.5555,,,3180.931922991556,3308.1214121228736,-31.369273216839616,-95.8202159144781,39.7334993738093,0.20303703896465072,3730.3342354492947,2882.776764550705,228.2584327641011,-4181067.6929000006,2790481.142685183,33
2024-04-20,3056.45,3171.88,3018.75,3155.79,242577.6371,3282.0805,,,3177.0639348390087,3296.8376038174756,-19.16276245119107,-100.61090652727589,44.1503215259913,0.39765167347980646,3680.565316547637,2883.595683452363,222.89211613809385,-3938490.0558000007,2982081.5162713183,33
2024-04-21,3155.79,3197.18,3116.49,3147.67,219970.5072,3264.274,3487.2714,,3172.541791017623,3285.7881516828475,-10.10836331035891,-103.13799735486562,43.86728986573238,0.3851806929377677,3653.2511104011187,2875.296889598881,212.73482212823,-4158460.5630000005,2932111.7629316743,33
2024-04-22,3147.66,3235.0,3129.15,3200.2,290879.9569,3260.336,3481.5191999999997,,3176.7969000918347,3279.4482885952293,0.38928708117678923,-103.04067558457142,46.26710317659635,0.6749743947055341,3650.2322949503423,2870.4397050496573,205.10019197621358,-3867580.6061000004,3031728.1865275633,33
2024-04-23,3200.19,3263.61,3152.0,3219.46,253914.2263,3255.7675000000004,3473.3532,,3183.3604539238604,3275.004711662249,9.117134276946203,-100.76139201533486,47.159103859170465,0.7290132230929675,3645.3312004586087,2866.203799541392,198.42232112076977,-3613666.3798,3084758.744856145,33
2024-04-24,3219.46,3293.56,3104.9,3140.8,393314.3414,3246.4375,3465.0962,,3176.812691781728,3265.06362190949,10.008369510058387,-98.25929963782026,43.95012132749169,0.5959150886382102,3637.6266400780505,2855.2483599219495,197.7250124692862,-4006980.7212,2841131.5110174725,33
2024-04-25,3140.79,3191.64,3072.2,3155.8,352288.5502,3238.335,3451.8403999999996,,3173.5799699691543,3256.9700202865647,11.895399456327866,-95.2854497737383,44.72257354622644,0.7975223223902236,3629.9846183325153,2846.6853816674848,192.1332258643372,-3654692.171,2981999.7390612788,33
2024-04-26,3155.81,3167.7,3102.0,3131.3,252522.655,3227.3205,3437.0912,,3167.075359204669,3247.661129894967,11.759743266752281,-92.34551395705026,43.66409771254141,0.7095621080345647,3617.99953186504,2836.6414681349597,183.10228115974164,-3907214.826,2954710.380606182,33
2024-04-27,3131.3,3285.0,3066.74,3255.56,323811.1919,3217.3885,3424.5352000000003,,3180.688380865489,3248.246231384229,19.83013075064821,-87.3879812693882,50.11307494798965,1.0,3594.3502484719174,2840.4267515280826,185.61354679118867,-3583403.6341,3191167.0275640395,33
2024-04-28,3255.55,3357.4,3250.45,3263.45,304766.009,3195.8305,3411.7,,3193.4209376554136,3249.3724364668788,25.149185966338436,-81.10068477780361,50.50054340919556,1.0,3504.241639064408,2887.419360935592,179.99472202038947,-3278637.6251,2960490.931925423,33
2024-04-29,3263.44,3286.95,3115.13,3216.73,421831.2912,3181.3475000000003,3398.4652,,3197.0069472468886,3246.954478210073,24.922523051695407,-74.87005401487977,48.11733667418405,0.82972094158306,3455.3480816691017,2907.346918330899,179.41081330464735,-3700468.9162999997,3037531.241073695,33
2024-04-30,3216.74,3250.95,2921.0,3014.05,561717.4866,3154.768,3377.4502,,3168.8597245935207,3229.702294638956,11.221987175555483,-72.0645572209909,39.42510538276907,0.20866489214332867,3381.276995547653,2928.259004452347,190.16361235431538,-4262186.402899999,2792636.376859694,33
2024-05-01,3014.04,3023.24,2817.0,2972.46,624963.7773,3128.265,3357.3002,,3138.6443823483633,3210.6473098508854,0.04930377477496961,-72.05223127729717,37.911665196444375,0.0,3304.2128323254,2952.3171676745997,191.31192575757856,-4887150.180199999,3109845.4934605677,33
2024-05-02,2972.46,3016.72,2893.26,2986.19,365939.7191,3115.703,3336.9282000000003,,3115.1898619870763,3194.0208424545235,-5.422999352120073,-73.40798111532719,38.74761785317784,0.06640406258650894,3294.532768226678,2936.873231773322,186.4653596320372,-4521210.461099999,3294801.2562326407,33
2024-05-03,2986.19,3126.99,2958.32,3102.61,355825.8391,3120.483,3321.3464000000004,,3113.254498604449,3187.249668939374,-0.4697513756780438,-73.52541895924671,45.45383529209889,0.5991137548709545,3292.4136374210466,2948.5523625789538,185.1942625154631,-4165384.621999999,3547763.1129142153,33
2024-05-04,3102.61,3168.0,3092.85,3117.23,196263.9488,3118.5890000000004,3308.8472,,3113.8661142037645,3182.0630267957167,4.262805093835567,-72.45971768578781,46.24970136204489,0.6623335316053004,3289.785103098194,2947.3928969018066,177.33395805007288,-3969120.673199999,3478842.2132624257,33
2024-05-05,3117.24,3171.93,3072.99,3136.41,218760.2662,3120.31,3301.1135999999997,,3117.3344043262623,3178.6813211071453,8.890240723923824,-70.23715750480685,47.33532941219365,0.7485706078405077,3291.4960701108807,2949.123929889119,171.73438961792482,-3750360.406999999,3540530.220407969,33
2024-05-06,3136.4,3221.4,3046.35,3062.6,355135.3027,3119.229,3289.4714000000004,,3108.9137267376063,3170.082704728838,7.254543610860111,-68.42352160209182,43.679164450477,0.45814242989425147,3291.5820897779536,2946.875910222046,171.9712189309302,-4105495.709699999,3251329.778249243,33
2024-05-07,3062.59,3129.85,2998.0,3005.69,298796.6829,3120.243,3279.176,,3093.0331533933595,3157.9054673415167,2.840966123147723,-67.7132800713049,41.04661925932387,0.24902568838136205,3289.6484034675614,2950.8375965324385,169.10541757872087,-4404292.392599999,2987387.042888128,33
2024-05-08,3005.69,3038.15,2936.48,2974.21,266934.8125,3115.7335,3275.4874,,3074.7526682559196,3144.2983956865896,-1.4659578874920953,-68.07976954317792,39.62399378414047,0.13601915585788152,3295.3394232069127,2936.127576793087,164.28860203738367,-4671227.205099999,2918572.629239805,33
2024-05-09,2974.2,3059.0,2950.77,3036.23,238561.7462,3114.722,3265.8813999999998,,3068.826103908855,3136.293329339435,0.4900352900785947,-67.95726072065827,43.759636648011345,0.46453475462520577,3295.8730056941654,2933.570994305835,160.28441617757056,-4432665.458899999,3056754.6108463653,33
2024-05-10,3036.24,3053.89,2878.03,2909.99,327855.8758,3102.432,3254.2242000000006,,3044.3897802305696,3119.530119758736,-5.746463046006454,-69.3938764821599,38.04685852356039,0.01073910834875479,3303.0740511857066,2901.789948814293,161.39695787917262,-4760521.334699999,2848064.8193244035,33
2024-05-11,2909.98,2945.67,2886.46,2912.45,138163.1087,3090.671,3245.7462,,3024.0913525027895,3104.1908516284593,-8.564498114807918,-71.53500101086189,38.21612525025865,0.024184843849382003,3306.340388082797,2875.001611917203,154.0978894592317,-4622358.225999999,2831194.032702193,33
2024-05-12,2912.45,2955.2,2901.17,2929.29,107670.6323,3077.1255,3237.7414000000003,,3009.5065290408215,3091.235232989314,-8.15496235010464,-73.57374159838805,39.43599789357022,0.14936133310293928,3297.55419082542,2856.6968091745803,146.95018306928657,-4514687.593699999,2835598.106316537,33
2024-05-13,2929.3,2996.4,2864.76,2950.99,368664.7648,3063.7019999999998,3227.6616,,3000.503986111464,3080.8466972123283,-5.415175601980849,-74.92753549888326,41.05116299385238,0.33315043124744687,3280.4928144364258,2846.911185563574,145.8565985643375,-4146022.828899999,2949916.6698165047,33
2024-05-14,2950.99,2960.6,2862.0,2881.93,269675.3037,3050.7585,3213.4918,,2982.261834402008,3066.1121270484523,-7.13820571804888,-76.71208692839548,37.61325102417787,0.0,3278.2392950817148,2823.277704918285,142.48112723831338,-4415698.132599999,2789260.2059286945,33
2024-05-15,2881.93,3041.36,2863.75,3032.55,350254.3188,3044.596,3202.3962,,2989.9984752632377,3063.6260435633817,2.467614902601156,-76.0951832027452,47.867790695554625,1.0,3266.9811907299795,2822.2108092700205,144.9903324355767,-4065443.813799999,3104767.1507224115,33
2024-05-16,3032.55,3041.24,2922.8,2944.7,293874.1513,3035.266,3191.2664,,2983.0294790688936,3054.8167070031313,3.4463642148059535,-75.23359214904372,43.388191396728196,0.5631593964836642,3257.9750094630426,2812.5569905369575,143.09388011874975,-4359317.9651,2919569.8638849226,33
2024-05-17,2944.7,3120.0,2933.06,3092.01,357724.7731,3027.0885,3181.8968,,2999.7957130582945,3057.57176574364,13.966031570958691,-71.74208425630404,51.57219346462996,1.0,3227.762125299913,2826.414874700087,146.22574582455334,-4001593.192,3170172.3902847096,33
2024-05-18,3092.0,3146.98,3083.61,3122.94,199976.5456,3020.063,3174.1607999999997,,3018.740987972403,3062.413857170037,22.45537204693632,-66.12824124456996,53.10510346201339,1.0,3195.3816343889607,2844.7443656110395,140.30747826565667,-3801616.6464,3218423.0038593346,33
2024-05-19,3122.94,3136.64,3053.38,3071.19,166145.0102,3012.786,3165.4718,,3026.81006674588,3063.0639418241085,23.899492933073013,-60.153368011301716,50.23971103883205,0.815038747969014,3165.4687328024042,2860.103267197596,136.23265838953833,-3967761.6566,3123357.5668436247,33
2024-05-20,3071.2,3694.0,3047.67,3661.78,847107.8828,3045.1725,3165.8016,,3124.4977487849756,3107.413279466767,61.79026986360813,-44.70580054539968,70.08060056678917,1.0,3366.6609107320346,2723.6840892679656,172.66818279028558,-3120653.7737999996,3886007.6154604186,33
2024-05-21,3661.79,3841.54,3624.28,3789.6,952437.2694,3086.0295,3171.5176,,3226.8211720488252,3157.9456291358956,90.86507476666344,-21.989531853733816,72.62470245916622,1.0,3540.4023198946416,2631.6566801053586,175.85331259097944,-2168216.5043999995,4383049.581789112,33
2024-05-22,3789.59,3813.69,3653.15,3737.73,574938.3099,3123.6065,3180.6930000000007,,3305.42253019516,3200.8926195702734,101.21555398289644,3.314356641990294,70.02261394123413,0.9256789304275539,3656.2937055259135,2590.919294474086,174.75950454876664,-2743154.8142999997,4413920.194915672,33
2024-05-23,3737.72,3949.29,3498.0,3783.61,1127866.076,3157.6565,3190.1486,,3378.9898332420585,3244.0568699724754,105.29488530207422,29.638077967508853,71.01196037165334,0.9539367258021988,3762.7604599366423,2552.552540063358,194.51168279528332,-1615288.7382999999,4713649.811115189,33
2024-05-24,3783.6,3829.61,3626.1,3728.28,479418.4318,3188.209,3198.1662,,3432.7267819740496,3279.9252499745144,98.53076322562107,54.27076877391413,68.09331678744977,0.870574183988612,3841.823838170007,2534.5941618299926,195.15441973847737,-2094707.1700999998,4715652.197568092,33
2024-05-25,3728.28,3779.43,3709.03,3749.26,158711.8992,3218.8514999999998,3206.7944,,3481.424200131888,3314.690787013439,89.9701154756278,76.76329764282109,68.61997915393242,0.8856167584862902,3915.899219378669,2521.8037806213306,186.24338975715753,-1935995.2708999997,4738331.76725491,33
2024-05-26,3749.25,3884.2,3731.17,3826.47,292208.2937,3257.045,3216.292,,3534.5081693423663,3352.600358345777,84.11561068301467,97.79220031357477,70.54677721329182,0.9406501255815449,3997.988784223879,2516.101215776121,183.8710047745034,-1643786.9771999996,4810071.070622282,33
2024-05-27,3826.47,3977.0,3823.37,3894.22,363717.6473,3301.4714999999997,3225.0924,,3589.8484509820023,3392.720331801645,79.46873509342603,117.65938408693128,72.16203163965264,0.9867851574113489,4082.282209897732,2520.660790102267,181.71093300489605,-1280069.3298999995,4781826.90260634,33
2024-05-28,3894.21,3931.09,3773.9,3844.69,416249.8344,3344.9955,3228.094,,3629.0548431386173,3426.1995664830047,68.1567140549451,134.69856260066757,69.17525597569781,0.8820157960673999,4144.798763471086,2545.1922365289142,179.9594377902606,-1696319.1642999996,4740490.558596008,33
2024-05-29,3844.69,3888.55,3742.59,3767.43,334759.6348,3381.5555,3233.3147999999997,,3650.3433288095994,3451.475894891671,51.335097053808624,147.5323368641197,64.67825283174503,0.7282011656435131,4188.377463272565,2574.733536727434,177.5309065195277,-2031078.7990999995,4519672.131365643,33
2024-05-30,3767.44,3825.35,3702.58,3747.91,277034.2894,3423.4515,3237.3602,,3665.3535859158146,3473.433976751547,35.50981784011822,156.4097913241493,63.55409892312305,0.5947908415187698,4214.848303715428,2632.054696284572,173.61941319670427,-2308113.0884999996,4447214.926571035,33
2024-05-31,3747.9,3849.94,3723.75,3762.29,273406.766,3465.9435,3242.5556,,3680.2668803903043,3494.8307192143957,23.22109588140745,162.2150652945012,64.04981429836585,0.6169358299145435,4233.943773366484,2697.943226633516,170.23159796836825,-2034706.3224999995,4340811.833788247,33
2024-06-01,3762.29,3833.3,3752.67,3815.82,132687.2006,3510.2699999999995,3254.1233999999995,,3701.1212064841034,3518.6077029762923,16.238750570647852,166.27475293716319,65.90869031353579,0.6999770060429993,4251.113021644931,2769.426978355068,163.83148382777054,-1902019.1218999994,4415967.786304705,33
2024-06-02,3815.82,3838.59,3752.62,3780.91,210295.4407,3551.7660000000005,3269.6014,,3713.396405486549,3538.037502755826,7.267319834847854,168.09158289587515,63.599086683177305,0.004959731717464063,4254.6536787197165,2848.8783212802846,158.2699492686441,-2112314.5625999994,4344075.46337609,33
2024-06-03,3780.92,3849.99,3758.43,3767.06,248848.702,3596.0225,3281.8403999999996,,3721.652343104003,3555.00213218132,-1.1530975785536555,167.80330850123673,62.660928213694675,0.0,4233.008202849749,2959.036797150251,153.50495289231236,-2361163.2645999994,4142137.296506278,33
2024-06-04,3767.07,3831.65,3730.0,3810.23,232063.7468,3634.9064999999996,3296.0052,,3735.279674934157,3573.907900167889,-5.145226987974894,166.517001754243,64.42256711229012,0.18541413766557646,4222.596590754461,3047.2164092455378,149.80102768571865,-2129099.5177999996,4276398.67328255,33
2024-06-05,3810.23,3887.47,3777.33,3865.99,273738.6035,3680.971,3311.6406,,3755.3889557135176,3595.543611266564,-5.33732584583143,165.18267029278516,66.61359748821111,0.41602212893687174,4183.260562300457,3178.681437699542,146.96809713673875,-1855360.9142999996,4443365.800421918,33
2024-06-06,3866.0,3878.6,3760.0,3813.46,237504.1905,3717.0434999999998,3328.2016,,3764.3229625268227,3611.685565987559,-10.036219002817262,162.67361554208085,62.69631301157107,0.0037242829900916334,4142.749453083797,3291.337546916203,144.94180448411456,-2092865.1047999996,4419975.8430438405,33
2024-06-07,3813.47,3841.39,3600.0,3678.32,362223.3594,3744.8125,3340.48,,3751.0917375226963,3616.6214499884804,-22.562662406291963,157.03294994050788,53.91267723312918,0.0,4073.2165151931504,3416.4084848068496,151.8309613066778,-2455088.4642,4292802.266221479,33
2024-06-08,3678.31,3709.5,3660.08,3681.57,140550.8394,3775.3314999999993,3352.9822000000004,,3740.3960855961277,3621.4324536930376,-30.455454429934207,149.41908633302432,54.079296408404744,0.00913014080191262,3894.369426775384,3656.2935732246146,144.51589264191512,-2314537.6248,4274486.859387485,33
2024-06-09,3681.58,3721.52,3666.36,3706.4,103451.102,3777.5625,3363.9944,,3735.1659185813387,3627.726346012072,-33.583611011006184,141.02318358027279,55.405774755334534,0.08181645711651186,3889.46263527687,3665.66236472313,138.1333288817783,-2211086.5228,4321223.651661597,33
2024-06-10,3706.4,3713.67,3642.74,3667.85,156363.1846,3771.475,3374.3979999999997,,3724.809623414979,3630.698468529696,-37.52962295599204,131.6407778412748,52.8531058351184,0.0,3892.9319713930904,3650.0180286069094,133.33309110450844,-2367449.7073999997,4275569.040734402,33
2024-06-11,3667.85,3673.0,3432.0,3497.33,439568.5978,3759.4549999999995,3380.3406,,3689.8127582742127,3620.8193227126812,-50.117873823794696,119.11130938532614,43.34104782385638,0.0,3929.6819822912407,3589.228017708758,141.02358459704357,-2807018.3052,4074315.932513439,33
2024-06-12,3497.33,3659.01,3462.07,3560.12,387043.774,3748.2805,3387.1538,,3669.860026232026,3616.3230765858157,-52.45948779129263,105.99643743750299,47.115323934075995,0.16217716428382856,3938.8269335509403,3557.7340664490594,145.0176142686833,-2419974.5312,4072665.0907841804,33
2024-06-13,3560.13,3561.65,3428.0,3469.4,300230.8299,3735.3365,3393.7258,,3639.0200221963296,3605.4398857276074,-57.93304077502461,91.51317724374684,42.6905219880639,0.0,3961.417497545091,3509.2555024549088,144.20564182092022,-2720205.3611000003,3958435.8524720594,33
2024-06-14,3469.4,3532.61,3362.26,3481.8,322316.4214,3721.9635000000003,3400.2458,,3614.8323264738174,3596.2813756737105,-58.36978115491196,76.92073195501884,43.471967767285626,0.03266493805183694,3973.388732486686,3470.5382675133146,146.07309597656877,-2397888.9397000005,4088478.7502872753,33
2024-06-15,3481.8,3594.39,3473.1,3568.74,246649.5894,3709.0769999999998,3408.9945999999995,,3607.741199323999,3594.241273771954,-50.7366451223793,64.23657067442402,48.74864338234607,0.25323338524116135,3964.1486889111457,3454.005311088854,144.30287483538527,-2151239.3503000005,4230807.093614062,33
2024-06-16,3568.75,3653.79,3541.05,3624.41,149839.982,3695.5865,3416.3716,,3610.3056301972297,3596.4759942332907,-40.32554776838808,54.155183732327004,51.84817150535134,0.3827956617547391,3938.3038380930684,3452.8691619069314,142.04838377571488,-2001399.3683000004,4302550.593954314,33
2024-06-17,3624.41,3638.37,3463.39,3511.46,337805.6402,3678.925,3421.3318,,3595.098610166887,3590.178513178973,-39.388069395530486,44.30816638344438,45.79653870346805,0.12983350386471168,3924.1502571412366,3433.699742858764,144.40064207744953,-2339205.0085000005,4150346.932545193,33
2024-06-18,3511.47,3517.2,3355.0,3483.42,449913.3014,3664.7245000000003,3426.6656,,3577.9172855258275,3582.2704751657157,-38.92908481866599,34.57589517877788,44.41072935638036,0.07190577851521945,3920.471687548536,3408.9773124514645,145.67202478620314,-2789118.3099000007,4412861.080784997,33
2024-06-19,3483.42,3590.01,3465.65,3560.51,321500.0027,3655.3545,3437.5948,,3575.239241598777,3580.6585881164033,-31.99619335712335,26.57684683949704,48.9816333666433,0.3144645153589393,3911.9545842926327,3398.754415707367,144.14973730147435,-2467618.3072000006,4581832.133989179,33
