timestamp,Open,High,Low,Close,Volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,RSI,Stoch_RSI,BB_Upper,BB_Lower,ATR,OBV,ADI,Fear_Greed_Index
2023-02-10,21797.83,21938.16,21451.0,21625.19,338591.94247,22970.946,,,22638.32079740271,22090.903561538897,-377.23784037680286,924.6550762406163,45.699961608067014,0.0,24004.879105696924,21937.012894303076,745.3673784439319,1518688.00973,909503.6667245788,33
2023-02-11,21625.19,21906.32,21599.78,21862.55,177021.58433,22928.6795,,,22518.97144395614,22073.988482906385,-383.7376921526894,828.7206532024439,48.28650767470904,0.06397143003079195,24066.106171684412,21791.252828315584,714.0225656979368,1695709.59406,1035972.4047955316,33
2023-02-12,21862.02,22090.0,21630.0,21783.54,204435.65163,22872.034,,,22405.828144885963,22052.473780468874,-380.2930310282836,733.6473954453731,47.475823308800564,0.060357000840580946,24114.267297547638,21629.80070245236,695.8780967195127,1491273.94243,968010.8833884463,33
2023-02-13,21782.37,21894.99,21351.07,21773.97,295730.76791,22829.088,,,22308.619199518893,22031.84387080451,-365.49765338479267,642.272982099175,47.37207930409061,0.05683100724721873,24157.800560693275,21500.375439306725,685.0239469538334,1195543.1745200001,1132143.8518703384,33
2023-02-14,21774.63,22319.08,21532.77,22199.84,361958.40109,22786.033000000003,,,22291.88393805445,22044.288028522693,-315.74165805393545,563.3375675856912,52.36096187001697,0.22639037614446822,24137.51428953533,21434.551710464675,692.2586650285597,1557501.5756100002,1384323.8710347058,33
2023-02-15,22199.84,24380.0,22047.28,24324.05,375669.16111,22851.753,,,22604.52487066146,22213.15928566916,-137.57758607471465,528.9431710670126,68.43433673490284,0.8838663584900223,24359.175816692146,21344.330183307855,809.4344746693769,1933170.7367200002,1741972.2756337617,33
2023-02-16,24322.87,25250.0,23505.25,23517.72,450080.68366,22873.931,,,22745.016429021234,22309.79341265663,-74.9761237619258,510.19914012653123,60.13956524620167,0.5811756818970059,24406.6297727,21341.232227300003,876.2427264787071,1483090.0530600003,1298325.1854688076,33
2023-02-17,23517.72,25021.11,23339.37,24569.97,496813.21376,22951.2995,,,23025.77851686412,22477.21390060799,30.69238090368026,517.8722353524513,65.94120138805641,0.8735972796788929,24653.095948538747,21249.503051461255,933.7782460159425,1979903.2668200003,1528590.2844718464,33
2023-02-18,24568.24,24877.0,24430.0,24631.95,216917.25213,22995.782,,,23272.881821961946,22636.823982044432,94.54848365204998,541.5093562654638,66.25277725747793,0.9040413706005148,24820.056443022237,21171.507556977762,899.008371300518,2196820.5189500004,1507674.996850364,33
2023-02-19,24632.05,25192.0,24192.57,24271.76,300395.99542,23068.0625,21314.1768,,23426.555387813954,22757.930353744843,101.69254224291797,566.9324918261933,62.66500918051223,0.7462288924941484,24972.51736398473,21163.60763601527,906.1813447790524,1896424.5235300004,1254882.8533805944,33
2023-02-20,24272.51,25121.23,23840.83,24842.2,346938.56997,23153.916,21478.6858,,23644.34686661181,22912.320697911895,132.07494149897707,599.9512272009376,65.82171122292158,0.8850803904921363,25209.719120188336,21098.112879811666,932.9112487234057,2243363.0935000004,1450608.8816781032,33
2023-02-21,24843.89,25250.0,24148.34,24452.16,376000.82868,23189.891,21634.271599999996,,23768.625810209993,23026.382868436936,113.8333716576949,628.4095701153615,61.96390690295056,0.7153900295981949,25309.147529935934,21070.634470064066,944.9647309574482,1867362.2648200004,1281997.9405669675,33
2023-02-22,24450.67,24476.05,23574.69,24182.21,379425.75365,23224.5545,21784.4122,,23832.254147100764,23111.99969299716,73.47590719059406,646.77854691301,59.370328703242684,0.6013082400069605,25384.530274266715,21064.57872573328,941.8501073176304,1487936.5111700003,1414040.9316082075,33
2023-02-23,24182.21,24599.59,23608.0,23940.2,398400.45437,23249.9695,21926.209000000003,,23848.861201392952,23173.347863886258,22.98783247494748,652.5255050317469,57.06432550223455,0.49987579736699944,25430.96535547041,21068.97364452959,945.4029567949426,1089536.0568000004,1282582.7234119573,33
2023-02-24,23940.2,24132.35,22841.19,23185.29,343582.57453,23242.892,22053.277799999996,,23746.773324255573,23174.23246656135,-63.98771787001783,636.5285755642424,50.478054309489174,0.1474663870006068,25423.76279634354,21062.02120365646,970.0998884524467,745953.4822700004,1122132.779842913,33
2023-02-25,23184.04,23219.13,22722.0,23157.07,191311.8101,23254.1,22177.4062,,23656.049735908564,23172.96117274199,-122.75200991813529,605.8405730847086,50.244595220219544,0.1363821482841955,25430.7833183447,21077.416681655297,936.3163249915577,554641.6721700004,1265679.172708764,33
2023-02-26,23157.07,23689.99,23059.18,23554.85,202323.73623,23293.716500000002,22309.631800000003,,23640.480545768783,23201.24923402036,-133.28740906902874,572.5187208174515,53.50860446699496,0.29135173107926937,25461.9951567439,21125.437843256106,914.494444635018,756965.4084000004,1381314.2714278724,33
2023-02-27,23554.85,23897.99,23106.77,23492.09,283706.0859,23306.298,22436.916999999998,,23617.651231035125,23222.792994463296,-142.1283873964984,536.9866239683269,52.91874933382649,0.14701440982260738,25476.114193797093,21136.481806202904,905.6891271610882,473259.3225000004,1373934.944252343,33
2023-02-28,23492.09,23600.0,23020.97,23141.57,264140.99894,23315.226499999997,22556.1832,,23544.407964722028,23216.776476354906,-167.48410848096387,495.11559684808594,49.628225526604645,0.0,25480.784119148266,21149.66888085173,882.3563323638675,209118.3235600004,1219824.1837185177,33
2023-03-01,23141.57,24000.0,23020.03,23628.97,315287.41737,23406.857500000002,22679.949399999998,,23557.417508610946,23247.309329958247,-148.00593455630934,458.1141132090086,53.91899166400991,0.25809815547909937,25459.74441201321,21353.970587986794,889.3287371950199,524405.7409300003,1296367.373271767,33
2023-03-02,23629.76,23796.93,23195.9,23465.32,239315.45219,23498.864,22790.3906,,23543.24866113234,23263.458268479855,-142.6589764452189,422.44936909770394,52.30786474303361,0.1611856523898107,25382.026140129237,21615.701859870765,868.7359702525184,285090.28874000034,1271604.8356751467,33
2023-03-03,23465.32,23476.95,21971.13,22354.34,319954.19785,23523.4535,22860.545,,23360.33963634275,23196.116174518385,-206.58072581867214,370.8041876430359,42.9296485491132,0.0,25331.86811174453,21715.03888825547,914.2419723773385,-34863.90910999966,1114498.3196969484,33
2023-03-04,22354.34,22410.0,22157.08,22346.57,121257.38132,23551.605,22908.876200000002,,23204.375076905402,23133.186828257763,-239.69275119631772,310.88099984395654,42.87175582573297,0.0,25265.88168046326,21837.32831953674,867.0046886360999,-156121.29042999964,1174935.238442793,33
2023-03-05,22346.57,22662.09,22189.22,22430.24,154841.75786,23584.4185,22938.382599999997,,23085.27737276611,23081.116692831263,-245.3762559272866,249.5369358621349,43.75140950733715,0.038329210945304955,25182.52121511287,21986.31578488713,838.8522108763784,-1279.532569999632,1177937.9641804725,33
2023-03-06,22430.24,22602.19,22258.0,22410.0,203751.82957,23594.926499999998,22969.152599999998,,22981.38854618671,23031.404345214134,-239.64218791164694,189.62638888422316,43.57661019708524,0.03691854147295965,25158.873703038236,22030.97929696176,803.5191958137799,-205031.36213999963,1154146.4942643852,33
2023-03-07,22409.41,22557.91,21927.0,22197.96,292519.80912,23488.622,22989.3988,,22860.861077542602,22969.667727050124,-238.74643071339597,129.93978120587417,41.69709668159137,0.0,25127.129592836885,21850.114407163113,791.1899675413671,-497551.1712599996,1112886.5081909527,33
2023-03-08,22198.56,22287.0,21580.0,21705.44,301460.57272,23398.008,23000.811400000002,,22683.103988689894,22876.021228750116,-258.2856170128769,65.36837695265496,37.63648192188968,0.0,25211.193543209552,21584.82245679045,785.1763984312694,-799011.7439799996,918399.6674143655,33
2023-03-09,21704.37,21834.99,20042.72,20362.22,443658.28584,23187.620499999997,22994.506400000002,,22326.044913506834,22689.813730324182,-343.30975501600244,-20.459061801345662,29.265897487671012,0.0,25350.741620922054,21024.49937907794,857.1116556861788,-1242670.0298199996,632919.359586473,33
2023-03-10,20362.21,20367.78,19549.09,20150.69,618456.4671,22963.5575,22976.088399999997,,21991.374926813474,22501.730491040908,-391.91720194087003,-118.43836228656318,28.20215015459513,0.0,25393.7113847067,20533.403615293297,854.3672517085945,-1861126.4969199996,923386.6868588476,33
2023-03-11,20150.69,20686.51,19765.03,20455.73,427831.82133,22772.756,22931.858799999998,,21755.121861149863,22350.17489911195,-381.2917405404189,-213.7612974216679,32.03842386610556,0.14917359544740333,25356.471938623297,20189.040061376705,859.161019443695,-1433294.6755899996,1136921.8816173822,33
2023-03-12,20455.73,22150.0,20270.6,21997.11,430944.94288,22630.501500000002,22916.13,,21792.350805588343,22324.021943622174,-254.3278724897305,-277.3432655441006,47.34765763043952,0.7444735182131654,25050.92467168942,20210.078328310585,932.035232340574,-1002349.7327099997,1497751.7108260798,33
2023-03-13,21998.05,24500.0,21813.88,24113.48,687889.31259,22613.567499999997,22944.242000000002,,22149.447604728597,22456.574392242754,-23.82681757604479,-283.2999699381118,60.503421006666784,1.0,24987.058261893766,20240.07673810623,1057.3270014591044,-314460.4201199997,1987672.9675568575,33
2023-03-14,24112.27,26386.87,23976.42,24670.41,699360.93423,22637.9775,22979.321200000002,,22537.28797323189,22620.562215039587,160.0205825043327,-243.29482431202865,63.11521721116445,1.0,25084.41723148636,20191.53776851364,1153.9786442120255,384900.51411000034,1691016.503236027,33
2023-03-15,24670.41,25196.97,23896.95,24285.66,581450.72984,22655.250500000002,23012.376600000003,,22806.26828504237,22743.90279170332,244.5282541208628,-182.16276078181295,60.15571026292986,0.9152321122793557,25142.75703666258,20167.743963337423,1164.4101696254522,-196550.2157299997,1457276.9058341524,33
2023-03-16,24285.66,25167.4,24123.0,24998.78,439421.32998,22745.925,23051.1334,,23143.577779651238,22910.930733058627,331.8478458995387,-99.20079930692827,63.56578122204656,1.0,25428.654773812497,20063.1952261875,1155.8380146522056,242871.11425000028,1754807.7251645378,33
2023-03-17,24998.78,27756.84,24890.0,27395.13,624460.68091,22957.828,23138.843000000004,,23797.66273662797,23243.09364172095,523.0159153711611,31.553179535862,72.18167929152587,1.0,26320.36289169467,19595.293108305334,1278.052442177048,867331.7951600002,2221691.6505583907,33
2023-03-18,27395.13,27724.85,26578.0,26907.49,371238.97174,23125.46,23215.5096,,24276.09770022367,23514.53040900088,584.0112893495418,177.55600187324745,68.62529197797953,0.9191353935947453,26899.439050991154,19351.480949008845,1268.6808391644015,496092.8234200002,2063766.5887431644,33
2023-03-19,26907.49,28390.1,26827.22,27972.87,372066.99054,23349.499000000003,23314.515,,24844.831900189256,23844.777786111925,657.998489763267,342.0556243140642,71.88453834556297,0.9932436533133917,27675.55230682322,19023.445693176785,1289.6950649383725,868159.8139600002,2237177.8789568385,33
2023-03-20,27972.87,28472.0,27124.47,27717.01,477378.23373,23578.271,23394.0092,,25286.705454006293,24131.60980195549,650.4320221893921,504.66362986141223,70.00374402518423,0.950478431463861,28301.805087392204,18854.736912607797,1293.8261317284887,390781.5802300002,2179628.069995672,33
2023-03-21,27717.01,28438.55,27303.1,28105.47,420929.7422,23802.095999999998,23499.595599999997,,25720.361538005323,24425.96981662545,631.7824732147694,662.6092481651046,71.23432169376129,0.978459123679679,28921.663934079603,18682.528065920393,1282.5135508907395,811711.3224300002,2353601.489095623,33
2023-03-22,28107.81,28868.05,26601.8,27250.97,224113.41296,23991.3785,23582.1124,,25955.839762927582,24635.229089468008,526.4011402355757,794.2095332239985,64.92471252990693,0.8349921678555426,29322.69420357366,18660.062796426337,1352.7804401128294,587597.9094700002,2257883.181963527,33
2023-03-23,27250.97,28750.0,27105.0,28295.41,128649.60818,24288.432,23673.367400000003,,26315.77364555411,24906.353601359267,492.16840877667437,917.2516354181671,68.58719833401817,0.9182692259774714,29877.61104742943,18699.252952570572,1373.6532658190558,716247.5176500002,2315429.0510766017,33
2023-03-24,28295.42,28374.3,27000.0,27454.47,86242.06544,24543.826999999997,23752.678,,26490.957700084244,25095.102964221544,382.8824803556265,1012.9722555070737,62.892872196971865,0.7686085247418185,30220.851724114218,18866.802275885777,1373.6994611176947,630005.4522100001,2286226.105887663,33
2023-03-25,27454.46,27787.33,27156.09,27462.95,50844.08102,24795.4625,23833.299,,26640.49497699436,25270.499040945873,285.6189444331301,1084.3769916153562,62.92629791575594,0.6273104089994154,30521.380228650596,19069.544771349407,1320.6666424664309,680849.5332300002,2284814.9337511216,33
2023-03-26,27462.96,28194.4,27417.76,27968.05,49671.70353,25073.364999999998,23926.123199999998,,26844.73421130292,25470.31763050544,232.03167134569776,1142.384909451781,64.95145893480816,0.3987827226624903,30848.500553257618,19298.229446742378,1281.8075965759715,730521.2367600002,2305533.222329495,33
2023-03-27,27968.05,28023.86,26508.14,27124.91,88039.46898,25319.7125,24009.9632,,26887.838178794776,25592.880028245778,122.05859287777412,1172.8995576712246,59.14369366031504,0.0,31002.811908779968,19636.613091220035,1298.5156253919736,642481.7677800002,2289143.006882858,33
2023-03-28,27124.9,27520.0,26631.78,27261.07,78602.44341,25597.494,24099.9342,,26945.258458980195,25716.449655783126,44.72739642067563,1184.0814067763936,59.76931578172827,0.047984569020814945,31086.587667520733,20108.400332479265,1269.2087950068326,721084.2111900002,2321917.7709518136,33
2023-03-29,27261.06,28650.0,27240.1,28348.6,89486.16008,25996.813000000002,24202.097,,27161.157157598627,25911.423755354743,52.52159637399268,1197.2118058698918,64.4515206267953,0.40710483326306046,31048.983296952018,20944.642703047986,1279.2581667920588,810570.3712700002,2373144.2975143837,33
2023-03-30,28348.6,29184.68,27686.0,28028.53,98865.43256,26390.704999999998,24303.407600000002,,27294.599133352684,26068.24644014328,23.312709871608604,1203.0399833377942,62.15863257971871,0.23124269382429746,30737.423882805768,22043.98611719423,1294.9311548783403,711704.9387100002,2319471.136306209,33
2023-03-31,28028.53,28656.69,27511.71,28465.36,78198.12139,26791.1865,24436.7878,,27474.716189759965,26245.810407540077,20.692639105675426,1208.213143114213,64.03896253449616,0.3842185502699946,30265.15776390695,23317.21523609305,1284.220358101316,789903.0601000002,2371534.9207374,33
2023-04-01,28465.36,28819.71,28220.27,28452.73,30238.44753,27113.9675,24573.3386,,27625.179852873815,26409.28593290748,6.144621481695822,1209.749298484637,63.94003534011283,0.3764539791738663,29872.089598369697,24355.8454016303,1235.3074753797932,759664.6125700002,2364749.1273940536,33
2023-04-02,28452.74,28530.0,27856.43,28171.87,37365.65692,27316.887,24699.525,,27709.286029354767,26539.847715655076,-32.248787827956676,1201.6871015276479,61.65896407737366,0.20803471995835468,29738.82397439968,24894.95002560032,1195.1833699955223,722298.9556500003,2362380.940132277,33
2023-04-03,28171.87,28500.99,27200.24,27800.0,79180.01405,27473.366499999996,24819.854199999998,,27723.24202483865,26633.192329310255,-89.30992479940141,1179.3596203277975,58.674271385741605,0.0,29574.258430616916,25372.474569383077,1202.723843567271,643118.9416000003,2356218.808421893,33
2023-04-04,27800.0,28444.44,27662.79,28165.47,49722.55691,27667.356999999996,24947.6842,,27791.277097940398,26746.69437899098,-107.82152110270249,1152.4042400521218,60.68832143746174,0.2031741040995254,29192.717466474816,26141.996533525176,1172.6471404553229,692841.4985100003,2370449.516803312,33
2023-04-05,28165.47,28775.0,27805.1,28170.01,60737.64732,27825.9185,25067.087600000003,,27849.54369825726,26852.12516573239,-123.98856602179944,1121.4070985466722,60.71393541763483,0.20575800089476448,28749.189274069715,26902.647725930285,1158.1652018513712,753579.1458300003,2355415.086069643,33
2023-04-06,28170.01,28182.05,27711.0,28033.82,40118.94963,27857.853000000003,25141.283000000003,,27877.893898525374,26939.65811641888,-146.53705315214233,1084.7728352586366,59.46231865402584,0.12554145660367028,28763.32444266636,26952.381557333647,1109.0855445762732,713460.1962000002,2370284.775945244,33
2023-04-07,28033.83,28100.0,27766.94,27906.33,24762.09387,27907.795000000002,25229.0552,,27882.268683367623,27011.263441128594,-171.01407441568608,1042.019316654715,58.25170050732103,0.0,28701.352658636282,27114.23734136372,1053.6551485351108,688698.1023300003,2366249.207413257,33
2023-04-08,27906.34,28154.99,27859.02,27938.38,19479.96735,27906.0705,25296.423400000003,,27890.90119361876,27079.938741785736,-184.84549185735318,995.807943690377,58.48055187275766,0.03415815180704369,28699.20478831396,27112.936211686043,999.534780782603,708178.0696800003,2357215.7732179416,33
2023-04-09,27938.38,28530.0,27800.0,28323.76,32531.16101,27936.408000000003,25370.2596,,27957.494856138946,27172.073649801605,-168.30938988242838,953.73059621977,61.23242954418423,0.48077669664970135,28744.56929134245,27128.246708657556,980.2822964409885,740709.2306900003,2371365.491360264,33
2023-04-10,28323.76,29770.0,28170.0,29637.34,67754.0622,28013.001499999995,25477.571199999995,,28215.93257057911,27354.685972038522,-73.9871981433464,935.2337966839334,68.81863658915242,1.0,29109.621743115767,26916.381256884222,1024.5478466952036,808463.2928900004,2427884.236195949,33
2023-04-11,29637.35,30550.0,29590.0,30200.42,67990.07621,28160.474,25584.7356,,28521.238328951553,27565.481085220854,16.418757637412455,939.3384860932865,71.40202467059589,1.0,29559.189461420337,26761.75853857966,1019.9372862169748,876453.3691000004,2446357.706486174,33
2023-04-12,30200.43,30486.0,29637.4,29888.07,62049.48451,28240.107,25693.4538,,28731.520124497467,27737.52470853783,43.725543893081294,950.2698720665569,68.03472863273579,0.7439381724699984,29828.916405273118,26651.297594726882,1007.698908630048,814403.8845900004,2420966.11564132,33
2023-04-13,29888.07,30595.0,29854.59,30373.84,51934.11731,28386.0755,25817.2864,,28984.184720728626,27932.80732272021,80.8860207534866,970.4913772549286,70.37468426833972,0.9218771804024997,30182.239834970307,26589.91116502969,988.6068437279017,866338.0019000004,2441874.856783306,33
2023-04-14,30373.84,31000.0,29966.0,30466.93,75984.19452,28536.2745,25947.820999999996,,29212.29937907807,28120.520113629824,97.03031055465487,994.7489548935924,70.81558142359809,0.9554046546901427,30493.702994760242,26578.846005239757,991.8492120330517,942322.1964200004,2439513.0269845896,33
2023-04-15,30466.93,30595.6,30202.0,30295.09,25429.81247,28652.626499999995,26090.017000000003,,29378.882551527597,28281.59936447206,82.02738572955661,1015.2558013259817,68.78066491012214,0.8006619663571132,30733.848673774664,26571.404326225325,949.1171254592622,916892.3839500004,2426111.980992396,33
2023-04-16,30295.1,30549.99,30120.0,30304.65,26431.99322,28811.6135,26232.9686,,29521.308312831043,28431.454967103757,59.67803552104351,1030.1753102062426,68.83432021743404,0.8047421172831066,30887.530420296032,26735.696579703967,912.0366164978865,943324.3771700003,2422381.295003136,33
2023-04-17,30304.66,30316.06,29240.65,29430.27,56441.81127,28920.0735,26350.477,,29507.30241854934,28505.441265836813,-22.65132599497133,1024.5124787075,58.86877542305162,0.04692469235503004,30884.274843419604,26955.872156580393,923.7061438908946,886882.5659000004,2385843.5133646578,33
2023-04-18,29430.27,30485.0,29096.78,30380.01,62004.89434,29021.644,26488.2354,,29641.565123387903,28644.29820910816,-21.796451542206228,1019.0633658219484,64.82556601524732,0.4999014036692141,31065.607594630877,26977.680405369123,956.8857050415452,948887.4602400004,2438469.643738202,33
2023-04-19,30380.01,30413.53,28520.0,28797.1,86575.48656,29060.0725,26601.346,,29511.647412097456,28655.616860285332,-130.42625120785965,986.4568030199837,51.45122019214282,0.0,31056.24611367076,27063.898886329236,1023.788868967149,862311.9736800004,2377233.1455499474,33
2023-04-20,28797.1,29088.3,28010.0,28243.65,76879.09372,29048.987,26693.6396,,29316.570887159385,28625.100796560495,-235.9893699368747,927.459460535765,47.742387701679725,0.0,31060.650513325327,27037.323486674675,1027.682521183781,785432.8799600004,2333670.9399829255,33
2023-04-21,28243.65,28374.02,27125.0,27262.84,77684.7679,28989.4925,26769.59,,29000.612289134864,28524.192589407863,-360.83180864701126,837.2515083740122,41.96864221467107,0.0,31134.158312623353,26844.826687376648,1043.4923410992253,707748.1120600004,2273132.5242747813,33
2023-04-22,27262.84,27882.72,27140.35,27816.85,36023.69686,28971.741499999996,26878.840199999995,,28818.495013883345,28471.796842044318,-392.4426692279882,739.1408410670152,45.9451818313793,0.13510304575639315,31148.814726120647,26794.668273879346,1021.9836024492809,743771.8089200004,2302763.503454465,33
