timestamp,Open,High,Low,Close,Volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,RSI,Stoch_RSI,BB_Middle,BB_Upper,BB_Lower,ATR,OBV,ADI,Fear_Greed_Index
2024-01-22,0.5031,0.5063,0.4767,0.4786,143854450.0,,,,0.4786,0.4786,0.0,0.0,,,,,,,0.0,-125386648.98648635,33
2024-01-23,0.4787,0.4863,0.4477,0.4773,179364936.7,,,,0.47789583333333335,0.47792499999999993,-2.9166666666580188e-05,-1.620370370365566e-05,,,,,,,-179364936.7,-29663392.61291124,33
2024-01-24,0.4773,0.4805,0.4643,0.4765,94074417.5,,,,0.47735103926097,0.47741301133563324,-6.197207466324128e-05,-3.496123278545304e-05,,,,,,,-273439354.2,17954522.417952895,33
2024-01-25,0.4766,0.4841,0.4585,0.4666,85672497.7,,,,0.47395735632183905,0.4743901658902397,-0.00043280956840063833,-0.00016973370419981118,,,,,,,-359111851.9,-13503347.831265789,33
2024-01-26,0.4667,0.4904,0.463,0.4849,106524727.9,,,,0.4769304335004423,0.4768274397691436,0.00010299373129868394,-8.860345803771722e-05,,,,,,,-252587123.99999997,50255978.35705532,33
2024-01-27,0.485,0.49,0.4754,0.4862,55368149.5,,,,0.4791834258299162,0.4787046888305254,0.00047873699939077197,6.517734944463411e-05,,,,,,,-197218974.49999997,76802351.40500076,33
2024-01-28,0.4862,0.5006,0.4834,0.4903,97129557.5,,,,0.48166405046204525,0.4807668548135168,0.0008971956485284704,0.00027573898471430807,,,,,,,-100089416.99999997,57602322.5968612,33
2024-01-29,0.4903,0.5282,0.4836,0.526,121001422.1,,,,0.4909162797759203,0.4880550353046658,0.002861244471254465,0.0008970845735713586,,,,,,,20912005.100000024,166666384.66905862,33
2024-01-30,0.5261,0.5367,0.5122,0.5136,131938020.8,,,,0.49540392701730956,0.4918413598595158,0.003562567157793739,0.0015128242740540174,,,,,,,-111026015.69999997,49806994.817629606,33
2024-01-31,0.5137,0.5203,0.4932,0.4976,132999623.5,,,,0.4958200819940379,0.49263599615185544,0.003184085842182438,0.0018872838819156716,,,,,,,-244025639.2,-40004559.05875449,33
2024-02-01,0.4976,0.5084,0.4858,0.5078,97823370.7,,,,0.4980121181329034,0.4946027722549231,0.0034093458779803076,0.002220302349689665,,,,,,,-146202268.5,52624650.36513987,33
2024-02-02,0.5077,0.5244,0.5041,0.5146,109308591.4,,,,0.5009613890731864,0.49705974676795595,0.0039016423052304905,0.0025813836594647216,,,,,,,-36893677.099999994,56393912.13755325,33
2024-02-03,0.5147,0.5257,0.5117,0.5124,62959942.6,,,,0.5029475664769969,0.4988568546671138,0.004090711809883074,0.0029008099347426555,,,,,,,-99853619.69999999,-270036.2024473995,33
2024-02-04,0.5125,0.5126,0.4932,0.4934,57766921.8,,,,0.5013219207426535,0.4982439849472436,0.0030779357954098807,0.002937864796950633,55.3623188405797,,,,,0.024407142857142832,-157620541.5,-56845887.44987021,33
2024-02-05,0.4933,0.5062,0.4872,0.4944,74074301.1,,,,0.5001623805191113,0.4978281599360146,0.0023342205830967355,0.002812733280339363,55.68345323741006,,,,,0.023649999999999977,-83546240.4,-74779665.61092284,33
2024-02-06,0.4944,0.5042,0.4887,0.4983,74173617.7,,,,0.4998546074542867,0.4978775182827811,0.0019770891715056305,0.0026407639523124853,57.415254237288146,,,,,0.02199999999999997,-9372622.700000003,-57073705.25672907,33
2024-02-07,0.4982,0.5025,0.4727,0.5022,180295685.6,,,,0.5002378288455235,0.4983162879247462,0.0019215409207772871,0.0024936056352970705,58.880442294402215,,,,,0.02297142857142854,170923062.89999998,119591865.86810353,33
2024-02-08,0.5023,0.5361,0.502,0.5304,228609030.6,,,,0.5051195189224432,0.5014861021125582,0.0036334168098850483,0.0027257498078507012,69.57055214723925,,,,,0.0235785714285714,399532093.5,271774417.0299799,33
2024-02-09,0.5304,0.5485,0.5278,0.5407,154515283.0,,,,0.5108324376973657,0.5052668892897682,0.005565548407597598,0.0033020143754542443,68.0,,,,,0.02309999999999997,554047376.5,309843399.79809505,33
2024-02-10,0.5407,0.5581,0.528,0.5515,115859589.7,0.502165,,,0.5173185866375836,0.5096270230366222,0.007691563600961349,0.004190163887270454,69.84802431610942,,0.502165,0.5472844566503304,0.4570455433496695,0.024207142857142826,669906966.2,374894132.8854701,33
2024-02-11,0.5515,0.5654,0.5353,0.5414,159388533.1,0.505305,,,0.5211378156880166,0.5125640302492896,0.008573785438727,0.0050750498298200815,64.98533724340176,,0.505305,0.5522243473728561,0.4583856526271439,0.025128571428571396,510518433.1,280108261.04194844,33
2024-02-12,0.5415,0.5658,0.5306,0.5592,156086926.2,0.5094000000000001,,,0.5271458064320085,0.5167971974480111,0.010348608983997365,0.006137601911179468,60.8781127129751,,0.5094000000000001,0.5601662963205439,0.4586337036794562,0.024457142857142823,666605359.3,377662589.916949,33
2024-02-13,0.5591,0.5645,0.5338,0.5449,128760890.4,0.51282,,,0.529937080893962,0.5193062096529001,0.010630871241061879,0.007041591992733421,60.12944983818774,,0.51282,0.5634698651736139,0.4621701348263862,0.024899999999999967,537844468.9,342012180.5228123,33
2024-02-14,0.5448,0.5833,0.5396,0.5768,164094581.5,0.51833,,,0.5372800064287337,0.5243623605899643,0.01291764583876942,0.008222378870314724,73.23943661971833,,0.51833,0.5717117276051015,0.46494827239489844,0.02608571428571426,701939050.4,457291440.29512316,33
2024-02-15,0.5769,0.6126,0.5706,0.6087,232282054.4,0.52452,,,0.5484390381701785,0.5316777745603878,0.01676126360979069,0.009936632083744517,76.26236335242064,,0.52452,0.5891134524953044,0.4599265475046955,0.027471428571428553,934221104.8,646435398.8779802,33
2024-02-16,0.6087,0.614,0.5821,0.5986,148909729.5,0.53014,,,0.5562576907083034,0.5374099808449951,0.018847709863308304,0.011724250384455638,71.49437052200616,,0.53014,0.600036506952855,0.46024349304714485,0.028299999999999985,785311375.3,651570217.1366013,33
2024-02-17,0.5987,0.611,0.5687,0.6096,128162404.1,0.5361049999999999,,,0.5645554200790776,0.5435226103050995,0.021032809773978034,0.013590474515434372,73.80019588638592,0.8821931951082798,0.5361049999999999,0.6118070051184072,0.46040299488159264,0.03032142857142856,913473779.4,771249057.8446394,33
2024-02-18,0.6096,0.6391,0.6093,0.6193,207753370.3,0.54077,,,0.5730567433606468,0.5498716964845118,0.023185046876134985,0.01551310790140161,82.2986146741919,1.0,0.54077,0.6248818578535686,0.4566581421464313,0.031064285714285714,1121227149.7,702927479.6922903,33
2024-02-19,0.6194,0.6389,0.6147,0.6308,169787705.9,0.54663,,,0.5820107987956266,0.5565871372289299,0.02542366156669662,0.01749829055582712,83.2035053554041,1.0,0.54663,0.6387234559650083,0.45453654403499155,0.03143571428571429,1291014855.6000001,759055646.9319597,33
2024-02-20,0.6308,0.6414,0.5958,0.6216,233760627.4,0.5528299999999999,,,0.5881422813498334,0.5619342906892199,0.026207990660613523,0.019242389666906487,79.25961082107263,0.8378537059892397,0.5528299999999999,0.6476800001387231,0.4579799998612768,0.03358571428571429,1057254228.2000002,789813624.221434,33
2024-02-21,0.6216,0.6237,0.5747,0.5988,133532235.1,0.55738,,,0.5897912229160372,0.5649418254350065,0.024849397481030766,0.020364902913004922,71.03658536585367,0.4727012778281534,0.55738,0.6518647211263058,0.46289527887369425,0.03495714285714287,923721993.1000001,787633506.0973523,33
2024-02-22,0.5987,0.608,0.5806,0.5858,128991781.0,0.56094,,,0.5891742465908982,0.5666307738869845,0.02254347270391377,0.02080096235306852,62.91977611940299,0.12092916562211137,0.56094,0.6539924108118361,0.46788758918816387,0.034478571428571435,794730212.1000001,707602109.1265492,33
2024-02-23,0.5858,0.5953,0.568,0.5824,117449758.1,0.56444,,,0.5881278326787728,0.56789890632182,0.020228926356952726,0.02068648259367751,60.048192771084345,0.0,0.56444,0.6550385569770059,0.4738414430229943,0.03495000000000002,677280454.0000001,714055392.5386374,33
2024-02-24,0.5823,0.5998,0.5697,0.5969,95375216.6,0.569615,,,0.5894820202252314,0.5702164188987768,0.019265601326454607,0.02040216217265198,60.74810606060606,0.03022689877206332,0.569615,0.6547895273263263,0.48444047267367357,0.03495000000000002,772655670.6000001,791052660.425016,33
2024-02-25,0.5969,0.6007,0.5806,0.5914,78055822.8,0.574465,,,0.5897779489336465,0.5718994007631943,0.017878548170452202,0.01989723454923446,62.10067763794774,0.08863991187289305,0.574465,0.6523402923454846,0.4965897076545154,0.03423571428571431,694599847.8000002,796877721.8280014,33
2024-02-26,0.5913,0.6222,0.5732,0.6191,169685875.5,0.5805049999999999,,,0.594300087723512,0.5756293264651371,0.018670761258374857,0.01965186026255392,63.8337182448037,0.1634841015397401,0.5805049999999999,0.651982945807375,0.5090270541926248,0.035221428571428584,864285723.3000002,945093139.6116749,33
2024-02-27,0.6192,0.63,0.6073,0.6239,194585795.4,0.58659,,,0.5988633588511935,0.5794250284192723,0.019438330431921114,0.019609143206445547,69.08212560386474,0.39014514703195863,0.58659,0.6502984114086237,0.5228815885913762,0.03465000000000002,1058871518.7000002,1035099785.0610144,33
2024-02-28,0.6238,0.661,0.5961,0.6287,355791252.9,0.591505,,,0.6034616590391365,0.583282115154687,0.020179543884449536,0.019723247040485507,64.42468037798778,0.18900576664497695,0.591505,0.6520497368306664,0.5309602631693335,0.03616428571428574,1414662771.6000001,1036744428.7570087,33
2024-02-29,0.6287,0.7088,0.6223,0.6547,496600842.9,0.597205,,,0.6113561716620057,0.5888490817272795,0.022507089934726277,0.020280108143754687,63.2183908045977,0.1369101808480937,0.597205,0.6590614884057819,0.535348511594218,0.039342857142857166,1911263614.5,912163639.2664882,33
2024-03-01,0.6549,0.72,0.6529,0.7195,227378496.5,0.605605,,,0.6280145577408297,0.5989939031222333,0.029020654618596375,0.022028449833195005,76.43200699606473,0.7075617815703824,0.605605,0.6845859963818738,0.5266240036181261,0.04185714285714287,2138642111.0,1136153484.5518835,33
2024-03-02,0.7196,0.7638,0.7171,0.7416,297746478.5,0.615615,,,0.645507788977258,0.6100275869312043,0.03548020204605373,0.02471908639332213,77.52293577981652,0.7546753232157042,0.615615,0.709646176800709,0.5215838231992911,0.04217142857142859,2436388589.5,1150817658.0111988,33
2024-03-03,0.7414,0.7421,0.685,0.7279,205502738.3,0.62405,,,0.658194896169525,0.6191176062755831,0.03907728989394188,0.027590971406403528,72.27235438884333,0.5279203886039051,0.62405,0.7266489945575021,0.5214510054424979,0.04412142857142858,2230885851.2,1254108876.7364175,33
2024-03-04,0.728,0.7986,0.7219,0.7701,404835737.3,0.6353099999999999,,,0.6754241453848943,0.6307256551359997,0.04469849024889461,0.0310127080462303,75.37340619307832,0.7977138065559574,0.6353099999999999,0.7500465476577575,0.5205734523422424,0.04787142857142858,2635721588.5,1358088850.9842665,33
2024-03-05,0.77,0.7831,0.571,0.6923,620713725.8,0.6410850000000001,,,0.6780220995019608,0.635446441318093,0.04257565818386777,0.03332542398999065,60.30311862430778,0.014588246196012506,0.6410850000000001,0.755045921741667,0.5271240782583333,0.05976428571428573,2015007862.7,1447347543.2845967,33
2024-03-06,0.6923,0.7575,0.665,0.7349,295551593.1,0.647395,,,0.6867773044101463,0.6430516258988334,0.043725678511312926,0.035405565497195986,68.751722237531,0.4980633742137138,0.647395,0.7676095708831977,0.5271804291168024,0.06287142857142858,2310559455.8,1598478249.8103266,33
2024-03-07,0.735,0.755,0.7181,0.7427,207951361.7,0.6546000000000001,,,0.6953847546595172,0.6506534966591406,0.044731258000376584,0.037270768990688125,71.93178641319543,0.680043971815369,0.6546000000000001,0.7796757075997522,0.5295242924002479,0.06355000000000001,2518510817.5,1667795370.3769937,33
2024-03-08,0.7427,0.7547,0.698,0.7228,217116920.9,0.6602600000000001,,,0.6996041266866077,0.6561451810882024,0.04345894559840524,0.038508438813430745,68.76002137894174,0.49111455007108146,0.6602600000000001,0.7869957034395421,0.5335242965604581,0.06565000000000001,2301393896.6,1640607889.9821084,33
2024-03-09,0.7228,0.7461,0.72,0.7416,117539314.3,0.666375,,,0.7060671584332341,0.6626366033809797,0.04343055505225435,0.039492884015057066,69.11492734478205,0.511724871460398,0.666375,0.7965447818438015,0.5362052181561986,0.06536428571428572,2418933210.9,1717616406.247626,33
2024-03-10,0.7416,0.744,0.7,0.7166,124973655.8,0.6706650000000001,,,0.7076880472146062,0.6667281067685962,0.040959940446010035,0.03978630053597332,65.7286432160804,0.31507446001172884,0.6706650000000001,0.8015516166613392,0.5397783833386609,0.06707142857142859,2293959555.1,1686941054.3694446,33
