timestamp,Open,High,Low,Close,Volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,RSI,Stoch_RSI,BB_Middle,BB_Upper,BB_Lower,ATR,OBV,ADI,Fear_Greed_Index
2024-01-22,9.649,9.683,9.042,9.18,2886509.38,,,,9.18,9.18,0.0,0.0,,,,,,,0.0,-1643644.1867394706,33
2024-01-23,9.178,9.34,8.7,9.23,2891628.93,,,,9.207083333333333,9.205961538461539,0.0011217948717945347,0.000623219373219186,,,,,,,2891628.93,253987.29857303575,33
2024-01-24,9.226,9.372,9.141,9.344,1363197.3,,,,9.26052193995381,9.255557417447019,0.004964522506790914,0.0024024419689453037,,,,,,,4254826.23,1286712.5258457572,33
2024-01-25,9.344,9.36,9.051,9.234,1372898.68,,,,9.252149999999999,9.249530905578913,0.0026190944210853218,0.0024758337210252553,,,,,,,2881927.5500000007,1539965.6804088664,33
2024-01-26,9.234,9.75,9.164,9.63,1367523.54,,,,9.354810494572918,9.337763257857581,0.017047236715336922,0.006810496677448287,,,,,,,4249451.090000001,2347411.3200675733,33
2024-01-27,9.63,9.733,9.433,9.671,1204603.16,,,,9.431661179059764,9.404507919507799,0.027153259551965903,0.012324516452178752,,,,,,,5454054.250000001,3054111.8406008985,33
2024-01-28,9.672,9.77,9.346,9.429,1658925.92,,,,9.431067346263333,9.408863709059757,0.02220363720357632,0.01482465836339799,,,,,,,3795128.330000001,2044671.068525429,33
2024-01-29,9.431,9.695,9.382,9.664,1568666.83,,,,9.479676800882459,9.44997248738036,0.02970431350209779,0.018400519305204453,,,,,,,5363795.160000001,3302611.5615925165,33
2024-01-30,9.665,9.728,9.31,9.408,1806814.14,,,,9.465496578477392,9.443751243331219,0.02174533514617316,0.019173188358185177,,,,,,,3556981.0200000014,2343011.7073341357,33
2024-01-31,9.41,9.449,9.013,9.108,2775564.58,,,,9.39775111579497,9.397420839513572,0.00033027628139770115,0.014951282223439862,,,,,,,781416.4400000013,776982.1507286392,33
2024-02-01,9.108,9.245,8.963,9.136,1770713.9,,,,9.349856972869667,9.363514473810422,-0.013657500940755796,0.008691843935872051,,,,,,,2552130.3400000012,1178846.2982463702,33
2024-02-02,9.137,9.284,9.09,9.167,1386186.96,,,,9.317345603387205,9.339369574339889,-0.02202397095268438,0.002095375069347912,,,,,,,3938317.300000001,893034.5539164678,33
2024-02-03,9.168,9.217,9.043,9.048,857448.01,,,,9.270576974338958,9.305235681261337,-0.03465870692237871,-0.005683065628669206,,,,,,,3080869.290000001,84865.16518084297,33
2024-02-04,9.049,9.11,8.937,8.966,857646.42,,,,9.218717240206049,9.26713547709105,-0.04841823688500213,-0.014623295340878284,44.660678642714544,,,,,0.36578571428571444,2223222.870000001,-485246.6169000828,33
2024-02-05,8.963,9.18,8.843,9.058,1228189.89,,,,9.191794351088399,9.244512141333157,-0.05271779024475798,-0.022520036189978027,47.08969465648855,,,,,0.3440714285714287,3451412.7600000007,-146309.9410247117,33
2024-02-06,9.061,9.234,9.036,9.13,1514585.93,,,,9.181582347350087,9.232533230654923,-0.05095088330483577,-0.028370892579548754,47.63928234183192,,,,,0.3125000000000001,4965998.69,-222804.17991358522,33
2024-02-07,9.13,9.668,9.12,9.597,2311057.11,,,,9.249458802011711,9.269529790584064,-0.020070988572353343,-0.02667267123299194,55.11938486442737,,,,,0.3351428571428573,7277055.800000001,1489402.365086417,33
2024-02-08,9.597,9.739,9.44,9.641,2163362.38,,,,9.312829000766154,9.306230392353406,0.006598608412748064,-0.019896343841788077,58.46153846153847,,,,,0.3344285714285717,9440418.18,2234640.910705141,33
2024-02-09,9.642,10.199,9.612,10.02,3095124.02,,,,9.426374696503025,9.375048110699549,0.05132658580347638,-0.005443470050264992,58.16582914572863,,,,,0.33450000000000024,12535542.2,3442108.373362718,33
2024-02-10,10.021,10.094,9.904,9.971,1453812.45,9.3816,,,9.513238049875545,9.431250903549161,0.08198714632638371,0.01224660591505015,56.26043405676129,,9.3816,10.00006444819748,8.763135551802522,0.3266428571428573,11081729.75,3013616.2828364074,33
2024-02-11,9.97,10.266,9.633,9.74,4018120.61,9.4096,,,9.549201712573176,9.45979082677467,0.08941088579850565,0.027823129968123757,56.519916142557655,,9.4096,10.040221214192382,8.778978785807617,0.3415714285714288,7063609.140000001,353912.4351428966,33
2024-02-12,9.74,10.03,9.501,9.911,3486068.51,9.44365,,,9.606310383589939,9.500747279102557,0.10556310448738238,0.04348670163107415,55.32098233520035,,9.44365,10.106173493128637,8.781126506871363,0.3570000000000002,10549677.65,2271579.611721349,33
2024-02-13,9.911,10.382,9.868,10.293,4752142.61,9.4911,,,9.714270183748345,9.571479432680864,0.14279075106748174,0.06346544520463268,68.08336738863916,,9.4911,10.252177878302941,8.730022121697058,0.36385714285714305,15301820.260000002,5378038.594133791,33
2024-02-14,10.295,10.427,10.059,10.244,3391888.05,9.541599999999999,,,9.797273263122952,9.630622611033116,0.1666506520898352,0.08420040465922521,75.86520947176686,,9.541599999999999,10.362528973144066,8.720671026855932,0.35900000000000026,11909932.21,5396472.7683185795,33
2024-02-15,10.243,10.453,10.083,10.329,3572996.19,9.576550000000001,,,9.880353017655063,9.691199593547857,0.18915342410720548,0.10527060953224489,76.47581003106971,,9.576550000000001,10.469669305992682,8.68343069400732,0.3652857142857145,15482928.4,6574595.836372652,33
2024-02-16,10.33,10.477,9.991,10.235,2559775.31,9.60475,,,9.935632291167739,9.7377786797477,0.19785361142003843,0.12384334255102161,73.05699481865284,,9.60475,10.544808872736452,8.664691127263547,0.3861428571428573,12923153.09,6585129.891146309,33
